timestamp,symbol,underlying,strike,expiry,option_type,open,high,low,close,volume,iv,delta,gamma,theta,vega
2024-01-22,AAPL240216P00184,AAPL,184.0,2024-02-16,P,4.6892,4.783,4.5954,4.6892,314,0.25,-0.4803,0.033175,-0.1084,0.1914
2024-01-22,AAPL240216C00193,AAPL,193.0,2024-02-16,C,1.6037,1.6358,1.5716,1.6037,372,0.2425,0.2408,0.026734,-0.0784,0.1496
2024-01-22,AAPL240216P00193,AAPL,193.0,2024-02-16,P,10.3739,10.5814,10.1664,10.3739,490,0.2425,-0.7592,0.026734,-0.0931,0.1496
2024-01-22,AAPL240216C00202,AAPL,202.0,2024-02-16,C,0.3465,0.3534,0.3396,0.3465,53,0.235,0.0709,0.01201,-0.0324,0.0651
2024-01-22,AAPL240216P00202,AAPL,202.0,2024-02-16,P,18.0859,18.4476,17.7242,18.0859,168,0.235,-0.9291,0.01201,-0.0565,0.0651
2024-01-22,AAPL240315C00165,AAPL,165.0,2024-03-15,C,20.8991,21.3171,20.4811,20.8991,296,0.265,0.8807,0.010746,-0.0541,0.1393
2024-01-22,AAPL240315P00165,AAPL,165.0,2024-03-15,P,1.1355,1.1582,1.1128,1.1355,202,0.265,-0.1193,0.010746,-0.038,0.1393
2024-01-22,AAPL240315C00174,AAPL,174.0,2024-03-15,C,13.681,13.9546,13.4074,13.681,339,0.2575,0.7482,0.017711,-0.0711,0.2232
2024-01-22,AAPL240315P00174,AAPL,174.0,2024-03-15,P,2.8523,2.9093,2.7953,2.8523,415,0.2575,-0.2518,0.017711,-0.0609,0.2232
2024-01-22,AAPL240315C00184,AAPL,184.0,2024-03-15,C,7.4166,7.5649,7.2683,7.4166,178,0.25,0.5395,0.022701,-0.078,0.2777
2024-01-22,AAPL240315P00184,AAPL,184.0,2024-03-15,P,6.5156,6.6459,6.3853,6.5156,426,0.25,-0.4605,0.022701,-0.078,0.2777
2024-01-22,AAPL240315C00193,AAPL,193.0,2024-03-15,C,3.625,3.6975,3.5525,3.625,75,0.2425,0.3382,0.021557,-0.0665,0.2558
2024-01-22,AAPL240315P00193,AAPL,193.0,2024-03-15,P,11.6588,11.892,11.4256,11.6588,353,0.2425,-0.6618,0.021557,-0.0768,0.2558
2024-01-22,AAPL240315C00202,AAPL,202.0,2024-03-15,C,1.4655,1.4948,1.4362,1.4655,369,0.235,0.173,0.015565,-0.0438,0.179
2024-01-22,AAPL240315P00202,AAPL,202.0,2024-03-15,P,18.4342,18.8029,18.0655,18.4342,434,0.235,-0.827,0.015565,-0.063,0.179
2024-01-22,AAPL240419C00165,AAPL,165.0,2024-04-19,C,22.7544,23.2095,22.2993,22.7544,494,0.265,0.8358,0.01036,-0.0515,0.223
2024-01-22,AAPL240419P00165,AAPL,165.0,2024-04-19,P,2.2073,2.2514,2.1632,2.2073,388,0.265,-0.1642,0.01036,-0.038,0.223
2024-01-22,AAPL240419C00174,AAPL,174.0,2024-04-19,C,15.9643,16.2836,15.645,15.9643,360,0.2575,0.7197,0.01451,-0.0603,0.3036
2024-01-22,AAPL240419P00174,AAPL,174.0,2024-04-19,P,4.3094,4.3956,4.2232,4.3094,477,0.2575,-0.2803,0.01451,-0.0521,0.3036
2024-01-22,AAPL240419C00184,AAPL,184.0,2024-04-19,C,9.856,10.0531,9.6589,9.856,279,0.25,0.5559,0.01753,-0.0632,0.3561
2024-01-22,AAPL240419P00184,AAPL,184.0,2024-04-19,P,8.0812,8.2428,7.9196,8.0812,57,0.25,-0.4441,0.01753,-0.0629,0.3561
2024-01-22,AAPL240419C00193,AAPL,193.0,2024-04-19,C,5.7741,5.8896,5.6586,5.7741,340,0.2425,0.3975,0.017645,-0.0571,0.3476
2024-01-22,AAPL240419P00193,AAPL,193.0,2024-04-19,P,12.8915,13.1493,12.6337,12.8915,353,0.2425,-0.6025,0.017645,-0.0648,0.3476
2024-01-22,AAPL240419C00202,AAPL,202.0,2024-04-19,C,3.0231,3.0836,2.9626,3.0231,226,0.235,0.2524,0.015078,-0.0444,0.2879
2024-01-22,AAPL240419P00202,AAPL,202.0,2024-04-19,P,19.0327,19.4134,18.652,19.0327,270,0.235,-0.7476,0.015078,-0.0598,0.2879
2024-01-23,AAPL240216C00169,AAPL,169.0,2024-02-16,C,19.3981,19.7861,19.0101,19.3981,195,0.265,0.9468,0.008496,-0.0504,0.0521
2024-01-23,AAPL240216P00169,AAPL,169.0,2024-02-16,P,0.2934,0.2993,0.2875,0.2934,19,0.265,-0.0532,0.008496,-0.0302,0.0521
2024-01-23,AAPL240216C00178,AAPL,178.0,2024-02-16,C,11.4792,11.7088,11.2496,11.4792,195,0.2575,0.809,0.021982,-0.0894,0.1309
2024-01-23,AAPL240216P00178,AAPL,178.0,2024-02-16,P,1.345,1.3719,1.3181,1.345,168,0.2575,-0.191,0.021982,-0.0753,0.1309
2024-01-23,AAPL240216C00188,AAPL,188.0,2024-02-16,C,4.8776,4.9752,4.78,4.8776,102,0.25,0.5183,0.033146,-0.1125,0.1917
2024-01-23,AAPL240216P00188,AAPL,188.0,2024-02-16,P,4.7105,4.8047,4.6163,4.7105,496,0.25,-0.4817,0.033146,-0.1128,0.1917
2024-01-23,AAPL240216C00197,AAPL,197.0,2024-02-16,C,1.5984,1.6304,1.5664,1.5984,119,0.2425,0.2399,0.026651,-0.0815,0.1495
2024-01-23,AAPL240216P00197,AAPL,197.0,2024-02-16,P,10.4018,10.6098,10.1938,10.4018,184,0.2425,-0.7601,0.026651,-0.0965,0.1495
2024-01-23,AAPL240216C00206,AAPL,206.0,2024-02-16,C,0.3444,0.3513,0.3375,0.3444,495,0.235,0.0705,0.01194,-0.0335,0.0649
2024-01-23,AAPL240216P00206,AAPL,206.0,2024-02-16,P,18.1183,18.4807,17.7559,18.1183,402,0.235,-0.9295,0.01194,-0.0581,0.0649
2024-01-23,AAPL240315C00169,AAPL,169.0,2024-03-15,C,20.9365,21.3552,20.5178,20.9365,258,0.265,0.8775,0.010821,-0.0563,0.1437
2024-01-23,AAPL240315P00169,AAPL,169.0,2024-03-15,P,1.187,1.2107,1.1633,1.187,108,0.265,-0.1225,0.010821,-0.0399,0.1437
2024-01-23,AAPL240315C00178,AAPL,178.0,2024-03-15,C,13.7432,14.0181,13.4683,13.7432,125,0.2575,0.7452,0.017607,-0.0735,0.2272
2024-01-23,AAPL240315P00178,AAPL,178.0,2024-03-15,P,2.9298,2.9884,2.8712,2.9298,80,0.2575,-0.2548,0.017607,-0.0632,0.2272
2024-01-23,AAPL240315C00188,AAPL,188.0,2024-03-15,C,7.4921,7.6419,7.3423,7.4921,89,0.25,0.5387,0.022436,-0.0804,0.2811
2024-01-23,AAPL240315P00188,AAPL,188.0,2024-03-15,P,6.6076,6.7398,6.4754,6.6076,49,0.25,-0.4613,0.022436,-0.0803,0.2811
2024-01-23,AAPL240315C00197,AAPL,197.0,2024-03-15,C,3.6913,3.7651,3.6175,3.6913,161,0.2425,0.3396,0.021335,-0.0687,0.2593
2024-01-23,AAPL240315P00197,AAPL,197.0,2024-03-15,P,11.743,11.9779,11.5081,11.743,442,0.2425,-0.6604,0.021335,-0.079,0.2593
2024-01-23,AAPL240315C00206,AAPL,206.0,2024-03-15,C,1.5095,1.5397,1.4793,1.5095,413,0.235,0.1754,0.015516,-0.0456,0.1827
2024-01-23,AAPL240315P00206,AAPL,206.0,2024-03-15,P,18.4973,18.8672,18.1274,18.4973,61,0.235,-0.8246,0.015516,-0.065,0.1827
2024-01-23,AAPL240419C00169,AAPL,169.0,2024-04-19,C,22.861,23.3182,22.4038,22.861,269,0.265,0.8319,0.010353,-0.0533,0.23
2024-01-23,AAPL240419P00169,AAPL,169.0,2024-04-19,P,2.3088,2.355,2.2626,2.3088,404,0.265,-0.1681,0.010353,-0.0397,0.23
2024-01-23,AAPL240419C00178,AAPL,178.0,2024-04-19,C,16.097,16.4189,15.7751,16.097,286,0.2575,0.7168,0.014355,-0.0621,0.3099
2024-01-23,AAPL240419P00178,AAPL,178.0,2024-04-19,P,4.4382,4.527,4.3494,4.4382,437,0.2575,-0.2832,0.014355,-0.0537,0.3099
2024-01-23,AAPL240419C00188,AAPL,188.0,2024-04-19,C,9.9996,10.1996,9.7996,9.9996,388,0.25,0.5553,0.01726,-0.0649,0.3618
2024-01-23,AAPL240419P00188,AAPL,188.0,2024-04-19,P,8.2224,8.3868,8.058,8.2224,462,0.25,-0.4447,0.01726,-0.0645,0.3618
2024-01-23,AAPL240419C00197,AAPL,197.0,2024-04-19,C,5.9051,6.0232,5.787,5.9051,279,0.2425,0.3992,0.01739,-0.0587,0.3536
2024-01-23,AAPL240419P00197,AAPL,197.0,2024-04-19,P,13.0212,13.2816,12.7608,13.0212,29,0.2425,-0.6008,0.01739,-0.0665,0.3536
2024-01-23,AAPL240419C00206,AAPL,206.0,2024-04-19,C,3.125,3.1875,3.0625,3.125,348,0.235,0.2557,0.014945,-0.0459,0.2945
2024-01-23,AAPL240419P00206,AAPL,206.0,2024-04-19,P,19.1345,19.5172,18.7518,19.1345,182,0.235,-0.7443,0.014945,-0.0615,0.2945
2024-01-24,AAPL240216C00171,AAPL,171.0,2024-02-16,C,20.0726,20.4741,19.6711,20.0726,458,0.265,0.9542,0.00759,-0.0486,0.0459
2024-01-24,AAPL240216P00171,AAPL,171.0,2024-02-16,P,0.2447,0.2496,0.2398,0.2447,402,0.265,-0.0458,0.00759,-0.0277,0.0459
2024-01-24,AAPL240216C00181,AAPL,181.0,2024-02-16,C,11.2411,11.4659,11.0163,11.2411,326,0.2575,0.8038,0.022496,-0.0934,0.1322
2024-01-24,AAPL240216P00181,AAPL,181.0,2024-02-16,P,1.3817,1.4093,1.3541,1.3817,77,0.2575,-0.1962,0.022496,-0.0793,0.1322
2024-01-24,AAPL240216C00190,AAPL,190.0,2024-02-16,C,5.2093,5.3135,5.1051,5.2093,315,0.25,0.5422,0.03322,-0.1164,0.1895
2024-01-24,AAPL240216P00190,AAPL,190.0,2024-02-16,P,4.3216,4.408,4.2352,4.3216,202,0.25,-0.4578,0.03322,-0.1155,0.1895
2024-01-24,AAPL240216C00200,AAPL,200.0,2024-02-16,C,1.5128,1.5431,1.4825,1.5128,88,0.2425,0.2311,0.026281,-0.0825,0.1454
2024-01-24,AAPL240216P00200,AAPL,200.0,2024-02-16,P,10.5936,10.8055,10.3817,10.5936,93,0.2425,-0.7689,0.026281,-0.0982,0.1454
2024-01-24,AAPL240216C00209,AAPL,209.0,2024-02-16,C,0.3165,0.3228,0.3102,0.3165,102,0.235,0.0659,0.011419,-0.033,0.0612
2024-01-24,AAPL240216P00209,AAPL,209.0,2024-02-16,P,18.3691,18.7365,18.0017,18.3691,435,0.235,-0.9341,0.011419,-0.0581,0.0612
2024-01-24,AAPL240315C00171,AAPL,171.0,2024-03-15,C,21.5864,22.0181,21.1547,21.5864,364,0.265,0.8848,0.010313,-0.056,0.1383
2024-01-24,AAPL240315P00171,AAPL,171.0,2024-03-15,P,1.1059,1.128,1.0838,1.1059,404,0.265,-0.1152,0.010313,-0.0391,0.1383
2024-01-24,AAPL240315C00181,AAPL,181.0,2024-03-15,C,13.5871,13.8588,13.3154,13.5871,329,0.2575,0.7391,0.017739,-0.0758,0.2311
2024-01-24,AAPL240315P00181,AAPL,181.0,2024-03-15,P,3.037,3.0977,2.9763,3.037,424,0.2575,-0.2609,0.017739,-0.0656,0.2311
2024-01-24,AAPL240315C00190,AAPL,190.0,2024-03-15,C,7.8972,8.0551,7.7393,7.8972,472,0.25,0.5548,0.022222,-0.0823,0.2811
2024-01-24,AAPL240315P00190,AAPL,190.0,2024-03-15,P,6.2845,6.4102,6.1588,6.2845,94,0.25,-0.4452,0.022222,-0.0814,0.2811
2024-01-24,AAPL240315C00200,AAPL,200.0,2024-03-15,C,3.6386,3.7114,3.5658,3.6386,379,0.2425,0.3348,0.021116,-0.0698,0.2591
2024-01-24,AAPL240315P00200,AAPL,200.0,2024-03-15,P,11.9562,12.1953,11.7171,11.9562,234,0.2425,-0.6652,0.021116,-0.0806,0.2591
2024-01-24,AAPL240315C00209,AAPL,209.0,2024-03-15,C,1.4868,1.5165,1.4571,1.4868,32,0.235,0.1725,0.015283,-0.0462,0.1817
2024-01-24,AAPL240315P00209,AAPL,209.0,2024-03-15,P,18.7417,19.1165,18.3669,18.7417,220,0.235,-0.8275,0.015283,-0.066,0.1817
2024-01-24,AAPL240419C00171,AAPL,171.0,2024-04-19,C,23.5124,23.9826,23.0422,23.5124,196,0.265,0.8381,0.010016,-0.0535,0.2264
2024-01-24,AAPL240419P00171,AAPL,171.0,2024-04-19,P,2.2197,2.2641,2.1753,2.2197,356,0.265,-0.1619,0.010016,-0.0394,0.2264
2024-01-24,AAPL240419C00181,AAPL,181.0,2024-04-19,C,16.0044,16.3245,15.6843,16.0044,378,0.2575,0.7113,0.014361,-0.0636,0.3155
2024-01-24,AAPL240419P00181,AAPL,181.0,2024-04-19,P,4.5946,4.6865,4.5027,4.5946,131,0.2575,-0.2887,0.014361,-0.0554,0.3155
2024-01-24,AAPL240419C00190,AAPL,190.0,2024-04-19,C,10.4583,10.6675,10.2491,10.4583,237,0.25,0.5676,0.017028,-0.0662,0.3632
2024-01-24,AAPL240419P00190,AAPL,190.0,2024-04-19,P,7.9431,8.102,7.7842,7.9431,322,0.25,-0.4324,0.017028,-0.0651,0.3632
2024-01-24,AAPL240419C00200,AAPL,200.0,2024-04-19,C,5.8892,6.007,5.7714,5.8892,155,0.2425,0.3959,0.017201,-0.0597,0.3559
2024-01-24,AAPL240419P00200,AAPL,200.0,2024-04-19,P,13.2569,13.522,12.9918,13.2569,395,0.2425,-0.6041,0.017201,-0.0677,0.3559
2024-01-24,AAPL240419C00209,AAPL,209.0,2024-04-19,C,3.1262,3.1887,3.0637,3.1262,393,0.235,0.254,0.014764,-0.0466,0.296
2024-01-24,AAPL240419P00209,AAPL,209.0,2024-04-19,P,19.3884,19.7762,19.0006,19.3884,411,0.235,-0.746,0.014764,-0.0625,0.296
2024-01-25,AAPL240216C00171,AAPL,171.0,2024-02-16,C,19.2229,19.6074,18.8384,19.2229,239,0.265,0.9509,0.008246,-0.0505,0.0473
2024-01-25,AAPL240216P00171,AAPL,171.0,2024-02-16,P,0.2583,0.2635,0.2531,0.2583,129,0.265,-0.0491,0.008246,-0.0298,0.0473
2024-01-25,AAPL240216C00180,AAPL,180.0,2024-02-16,C,11.257,11.4821,11.0319,11.257,283,0.2575,0.8129,0.022443,-0.0927,0.125
2024-01-25,AAPL240216P00180,AAPL,180.0,2024-02-16,P,1.2653,1.2906,1.24,1.2653,132,0.2575,-0.1871,0.022443,-0.0782,0.125
2024-01-25,AAPL240216C00189,AAPL,189.0,2024-02-16,C,5.1528,5.2559,5.0497,5.1528,168,0.25,0.5472,0.034069,-0.1182,0.1843
2024-01-25,AAPL240216P00189,AAPL,189.0,2024-02-16,P,4.1341,4.2168,4.0514,4.1341,424,0.25,-0.4528,0.034069,-0.117,0.1843
2024-01-25,AAPL240216C00199,AAPL,199.0,2024-02-16,C,1.4482,1.4772,1.4192,1.4482,411,0.2425,0.2279,0.026786,-0.0832,0.1405
2024-01-25,AAPL240216P00199,AAPL,199.0,2024-02-16,P,10.3994,10.6074,10.1914,10.3994,250,0.2425,-0.7721,0.026786,-0.0989,0.1405
2024-01-25,AAPL240216C00208,AAPL,208.0,2024-02-16,C,0.2872,0.2929,0.2815,0.2872,472,0.235,0.062,0.011185,-0.0319,0.0569
2024-01-25,AAPL240216P00208,AAPL,208.0,2024-02-16,P,18.2113,18.5755,17.8471,18.2113,437,0.235,-0.938,0.011185,-0.0572,0.0569
2024-01-25,AAPL240315C00171,AAPL,171.0,2024-03-15,C,20.7893,21.2051,20.3735,20.7893,109,0.265,0.8777,0.010911,-0.0576,0.1422
2024-01-25,AAPL240315P00171,AAPL,171.0,2024-03-15,P,1.1721,1.1955,1.1487,1.1721,198,0.265,-0.1223,0.010911,-0.041,0.1422
2024-01-25,AAPL240315C00180,AAPL,180.0,2024-03-15,C,13.5934,13.8653,13.3215,13.5934,357,0.2575,0.7442,0.017813,-0.0755,0.2255
2024-01-25,AAPL240315P00180,AAPL,180.0,2024-03-15,P,2.9147,2.973,2.8564,2.9147,494,0.2575,-0.2558,0.017813,-0.0651,0.2255
2024-01-25,AAPL240315C00189,AAPL,189.0,2024-03-15,C,7.8633,8.0206,7.706,7.8633,302,0.25,0.558,0.022517,-0.0826,0.2768
2024-01-25,AAPL240315P00189,AAPL,189.0,2024-03-15,P,6.1232,6.2457,6.0007,6.1232,235,0.25,-0.442,0.022517,-0.0815,0.2768
2024-01-25,AAPL240315C00199,AAPL,199.0,2024-03-15,C,3.5879,3.6597,3.5161,3.5879,246,0.2425,0.3348,0.02142,-0.0701,0.2554
2024-01-25,AAPL240315P00199,AAPL,199.0,2024-03-15,P,11.7796,12.0152,11.544,11.7796,403,0.2425,-0.6652,0.02142,-0.0808,0.2554
2024-01-25,AAPL240315C00208,AAPL,208.0,2024-03-15,C,1.4458,1.4747,1.4169,1.4458,154,0.235,0.1706,0.015393,-0.046,0.1778
2024-01-25,AAPL240315P00208,AAPL,208.0,2024-03-15,P,18.576,18.9475,18.2045,18.576,408,0.235,-0.8294,0.015393,-0.0659,0.1778
2024-01-25,AAPL240419C00171,AAPL,171.0,2024-04-19,C,22.7576,23.2128,22.3024,22.7576,205,0.265,0.8305,0.010425,-0.0544,0.2309
2024-01-25,AAPL240419P00171,AAPL,171.0,2024-04-19,P,2.3281,2.3747,2.2815,2.3281,267,0.265,-0.1695,0.010425,-0.0407,0.2309
2024-01-25,AAPL240419C00180,AAPL,180.0,2024-04-19,C,16.0033,16.3234,15.6832,16.0033,280,0.2575,0.7149,0.014425,-0.0634,0.3105
2024-01-25,AAPL240419P00180,AAPL,180.0,2024-04-19,P,4.4696,4.559,4.3802,4.4696,224,0.2575,-0.2851,0.014425,-0.055,0.3105
2024-01-25,AAPL240419C00189,AAPL,189.0,2024-04-19,C,10.4291,10.6377,10.2205,10.4291,92,0.25,0.5701,0.017185,-0.0662,0.3591
2024-01-25,AAPL240419P00189,AAPL,189.0,2024-04-19,P,7.7912,7.947,7.6354,7.7912,428,0.25,-0.4299,0.017185,-0.065,0.3591
2024-01-25,AAPL240419C00199,AAPL,199.0,2024-04-19,C,5.8444,5.9613,5.7275,5.8444,112,0.2425,0.3966,0.017386,-0.0598,0.3524
2024-01-25,AAPL240419P00199,AAPL,199.0,2024-04-19,P,13.0907,13.3525,12.8289,13.0907,420,0.2425,-0.6034,0.017386,-0.0677,0.3524
2024-01-25,AAPL240419C00208,AAPL,208.0,2024-04-19,C,3.0826,3.1443,3.0209,3.0826,319,0.235,0.2532,0.014892,-0.0466,0.2925
2024-01-25,AAPL240419P00208,AAPL,208.0,2024-04-19,P,19.2247,19.6092,18.8402,19.2247,80,0.235,-0.7468,0.014892,-0.0624,0.2925
2024-01-26,AAPL240216C00172,AAPL,172.0,2024-02-16,C,19.9665,20.3658,19.5672,19.9665,456,0.265,0.9597,0.007125,-0.0475,0.0397
2024-01-26,AAPL240216P00172,AAPL,172.0,2024-02-16,P,0.2024,0.2064,0.1984,0.2024,138,0.265,-0.0403,0.007125,-0.0262,0.0397
2024-01-26,AAPL240216C00182,AAPL,182.0,2024-02-16,C,11.0559,11.277,10.8348,11.0559,36,0.2575,0.8111,0.022892,-0.0958,0.1241
2024-01-26,AAPL240216P00182,AAPL,182.0,2024-02-16,P,1.2631,1.2884,1.2378,1.2631,338,0.2575,-0.1889,0.022892,-0.0812,0.1241
2024-01-26,AAPL240216C00191,AAPL,191.0,2024-02-16,C,4.9863,5.086,4.8866,4.9863,256,0.25,0.5404,0.034604,-0.1219,0.1821
2024-01-26,AAPL240216P00191,AAPL,191.0,2024-02-16,P,4.1676,4.251,4.0842,4.1676,457,0.25,-0.4596,0.034604,-0.121,0.1821
2024-01-26,AAPL240216C00201,AAPL,201.0,2024-02-16,C,1.36,1.3872,1.3328,1.36,200,0.2425,0.2193,0.026566,-0.0839,0.1356
2024-01-26,AAPL240216P00201,AAPL,201.0,2024-02-16,P,10.5126,10.7229,10.3023,10.5126,293,0.2425,-0.7807,0.026566,-0.1002,0.1356
2024-01-26,AAPL240216C00210,AAPL,210.0,2024-02-16,C,0.2582,0.2634,0.253,0.2582,488,0.235,0.0573,0.010652,-0.0309,0.0527
2024-01-26,AAPL240216P00210,AAPL,210.0,2024-02-16,P,18.385,18.7527,18.0173,18.385,62,0.235,-0.9427,0.010652,-0.0567,0.0527
2024-01-26,AAPL240315C00172,AAPL,172.0,2024-03-15,C,21.482,21.9116,21.0524,21.482,374,0.265,0.8871,0.010314,-0.0566,0.1342
2024-01-26,AAPL240315P00172,AAPL,172.0,2024-03-15,P,1.0614,1.0826,1.0402,1.0614,443,0.265,-0.1129,0.010314,-0.0394,0.1342
2024-01-26,AAPL240315C00182,AAPL,182.0,2024-03-15,C,13.456,13.7251,13.1869,13.456,274,0.2575,0.7405,0.017957,-0.0772,0.2271
2024-01-26,AAPL240315P00182,AAPL,182.0,2024-03-15,P,2.9685,3.0279,2.9091,2.9685,445,0.2575,-0.2595,0.017957,-0.0669,0.2271
2024-01-26,AAPL240315C00191,AAPL,191.0,2024-03-15,C,7.76,7.9152,7.6048,7.76,73,0.25,0.5535,0.022565,-0.0841,0.2771
2024-01-26,AAPL240315P00191,AAPL,191.0,2024-03-15,P,6.2123,6.3365,6.0881,6.2123,155,0.25,-0.4465,0.022565,-0.0832,0.2771
2024-01-26,AAPL240315C00201,AAPL,201.0,2024-03-15,C,3.5251,3.5956,3.4546,3.5251,52,0.2425,0.3305,0.021323,-0.071,0.254
2024-01-26,AAPL240315P00201,AAPL,201.0,2024-03-15,P,11.9104,12.1486,11.6722,11.9104,400,0.2425,-0.6695,0.021323,-0.082,0.254
2024-01-26,AAPL240315C00210,AAPL,210.0,2024-03-15,C,1.413,1.4413,1.3847,1.413,92,0.235,0.1675,0.015221,-0.0463,0.1757
2024-01-26,AAPL240315P00210,AAPL,210.0,2024-03-15,P,18.7381,19.1129,18.3633,18.7381,149,0.235,-0.8325,0.015221,-0.0665,0.1757
2024-01-26,AAPL240419C00172,AAPL,172.0,2024-04-19,C,23.4306,23.8992,22.962,23.4306,240,0.265,0.8388,0.010057,-0.0542,0.2244
2024-01-26,AAPL240419P00172,AAPL,172.0,2024-04-19,P,2.1928,2.2367,2.1489,2.1928,473,0.265,-0.1612,0.010057,-0.0399,0.2244
2024-01-26,AAPL240419C00182,AAPL,182.0,2024-04-19,C,15.9136,16.2319,15.5953,15.9136,272,0.2575,0.7113,0.014458,-0.0645,0.3134
2024-01-26,AAPL240419P00182,AAPL,182.0,2024-04-19,P,4.5614,4.6526,4.4702,4.5614,85,0.2575,-0.2887,0.014458,-0.0562,0.3134
2024-01-26,AAPL240419C00191,AAPL,191.0,2024-04-19,C,10.3675,10.5748,10.1601,10.3675,435,0.25,0.5666,0.017148,-0.0671,0.3609
2024-01-26,AAPL240419P00191,AAPL,191.0,2024-04-19,P,7.9123,8.0705,7.7541,7.9123,233,0.25,-0.4334,0.017148,-0.0662,0.3609
2024-01-26,AAPL240419C00201,AAPL,201.0,2024-04-19,C,5.8095,5.9257,5.6933,5.8095,56,0.2425,0.3938,0.01729,-0.0605,0.353
2024-01-26,AAPL240419P00201,AAPL,201.0,2024-04-19,P,13.2399,13.5047,12.9751,13.2399,494,0.2425,-0.6062,0.01729,-0.0687,0.353
2024-01-26,AAPL240419C00210,AAPL,210.0,2024-04-19,C,3.0648,3.1261,3.0035,3.0648,476,0.235,0.2514,0.014779,-0.0471,0.2924
2024-01-26,AAPL240419P00210,AAPL,210.0,2024-04-19,P,19.3922,19.78,19.0044,19.3922,123,0.235,-0.7486,0.014779,-0.0632,0.2924
2024-01-29,AAPL240216C00175,AAPL,175.0,2024-02-16,C,19.6461,20.039,19.2532,19.6461,428,0.265,0.9662,0.00657,-0.0468,0.0323
2024-01-29,AAPL240216P00175,AAPL,175.0,2024-02-16,P,0.1551,0.1582,0.152,0.1551,240,0.265,-0.0338,0.00657,-0.0247,0.0323
2024-01-29,AAPL240216C00184,AAPL,184.0,2024-02-16,C,11.4574,11.6865,11.2283,11.4574,462,0.2575,0.842,0.021748,-0.0952,0.104
2024-01-29,AAPL240216P00184,AAPL,184.0,2024-02-16,P,0.9443,0.9632,0.9254,0.9443,188,0.2575,-0.158,0.021748,-0.0787,0.104
2024-01-29,AAPL240216C00194,AAPL,194.0,2024-02-16,C,4.5658,4.6571,4.4745,4.5658,486,0.25,0.531,0.036917,-0.1325,0.1714
2024-01-29,AAPL240216P00194,AAPL,194.0,2024-02-16,P,4.0281,4.1087,3.9475,4.0281,23,0.25,-0.469,0.036917,-0.1321,0.1714
2024-01-29,AAPL240216C00204,AAPL,204.0,2024-02-16,C,1.1108,1.133,1.0886,1.1108,222,0.2425,0.1963,0.02649,-0.0854,0.1193
2024-01-29,AAPL240216P00204,AAPL,204.0,2024-02-16,P,10.5485,10.7595,10.3375,10.5485,37,0.2425,-0.8037,0.02649,-0.1032,0.1193
2024-01-29,AAPL240216C00213,AAPL,213.0,2024-02-16,C,0.1769,0.1804,0.1734,0.1769,212,0.235,0.0435,0.009112,-0.0271,0.0398
2024-01-29,AAPL240216P00213,AAPL,213.0,2024-02-16,P,18.5923,18.9641,18.2205,18.5923,267,0.235,-0.9565,0.009112,-0.0539,0.0398
2024-01-29,AAPL240315C00175,AAPL,175.0,2024-03-15,C,21.1979,21.6219,20.7739,21.1979,201,0.265,0.8874,0.010472,-0.0586,0.1317
2024-01-29,AAPL240315P00175,AAPL,175.0,2024-03-15,P,1.0386,1.0594,1.0178,1.0386,130,0.265,-0.1126,0.010472,-0.0411,0.1317
2024-01-29,AAPL240315C00184,AAPL,184.0,2024-03-15,C,13.8841,14.1618,13.6064,13.8841,207,0.2575,0.7571,0.017639,-0.0786,0.2156
2024-01-29,AAPL240315P00184,AAPL,184.0,2024-03-15,P,2.6683,2.7217,2.6149,2.6683,51,0.2575,-0.2429,0.017639,-0.0672,0.2156
2024-01-29,AAPL240315C00194,AAPL,194.0,2024-03-15,C,7.5044,7.6545,7.3543,7.5044,201,0.25,0.5473,0.023,-0.0877,0.2729
2024-01-29,AAPL240315P00194,AAPL,194.0,2024-03-15,P,6.2258,6.3503,6.1013,6.2258,124,0.25,-0.4527,0.023,-0.087,0.2729
2024-01-29,AAPL240315C00204,AAPL,204.0,2024-03-15,C,3.3388,3.4056,3.272,3.3388,24,0.2425,0.3213,0.021443,-0.0731,0.2468
2024-01-29,AAPL240315P00204,AAPL,204.0,2024-03-15,P,11.9973,12.2372,11.7574,11.9973,173,0.2425,-0.6787,0.021443,-0.0847,0.2468
2024-01-29,AAPL240315C00213,AAPL,213.0,2024-03-15,C,1.3021,1.3281,1.2761,1.3021,486,0.235,0.1589,0.014961,-0.0467,0.1669
2024-01-29,AAPL240315P00213,AAPL,213.0,2024-03-15,P,18.9041,19.2822,18.526,18.9041,60,0.235,-0.8411,0.014961,-0.0676,0.1669
2024-01-29,AAPL240419C00175,AAPL,175.0,2024-04-19,C,23.2153,23.6796,22.751,23.2153,439,0.265,0.8363,0.010194,-0.056,0.2258
2024-01-29,AAPL240419P00175,AAPL,175.0,2024-04-19,P,2.2242,2.2687,2.1797,2.2242,375,0.265,-0.1637,0.010194,-0.0416,0.2258
2024-01-29,AAPL240419C00184,AAPL,184.0,2024-04-19,C,16.3856,16.7133,16.0579,16.3856,342,0.2575,0.7227,0.014232,-0.0657,0.3063
2024-01-29,AAPL240419P00184,AAPL,184.0,2024-04-19,P,4.2952,4.3811,4.2093,4.2952,181,0.2575,-0.2773,0.014232,-0.0566,0.3063
